uuid,day_id,license,model,feature,requests_cnt,spent_amount
user_131,2025-03-14,Standard,Model_A,Feature_1,13.0,5.17
user_225,2025-05-02,Basic,Model_C,Feature_1,40.0,10.66
user_837,2025-03-28,Enterprise,Model_D,Feature_2,102.0,16.74
user_211,2025-04-07,Basic,Model_B,Feature_1,13.0,5.18
user_664,2025-05-09,Basic,Model_B,Feature_5,11.0,4.22
user_309,2025-03-13,Basic,Model_C,Feature_1,36.0,8.88
user_545,2025-03-27,Enterprise,Model_A,Feature_4,52.0,18.66
user_271,2025-05-16,Enterprise,Model_C,Feature_1,75.0,12.09
user_596,2025-03-06,Premium,Model_C,Feature_3,75.0,13.97
user_368,2025-05-30,Basic,Model_C,Feature_3,26.0,4.4
user_377,2025-05-01,Enterprise,Model_C,Feature_2,51.0,8.25
user_780,2025-03-31,Basic,Model_A,Feature_3,12.0,4.86
user_422,2025-04-07,Enterprise,Model_E,Feature_2,72.0,13.59
user_11,2025-03-03,Basic,Model_A,Feature_1,13.0,4.93
user_316,2025-04-23,Basic,Model_C,Feature_4,44.0,8.32
user_114,2025-03-13,Enterprise,Model_D,Feature_1,102.0,24.21
user_688,2025-03-20,Basic,Model_C,Feature_1,27.0,6.15
user_849,2025-05-20,Standard,Model_B,Feature_4,3.0,1.19
user_713,2025-03-14,Enterprise,Model_D,Feature_2,114.0,18.24
user_502,2025-04-29,Standard,Model_D,Feature_1,46.0,9.06
user_839,2025-05-01,Standard,Model_A,Feature_1,10.0,3.37
user_82,2025-03-27,Basic,Model_A,Feature_2,7.0,2.8
user_14,2025-03-04,Standard,Model_D,Feature_3,32.0,6.72
user_722,2025-03-31,Enterprise,Model_C,Feature_2,60.0,12.0
user_902,2025-04-18,Basic,Model_B,Feature_1,13.0,5.44
user_218,2025-03-09,Standard,Model_A,Feature_1,44.0,16.8
user_107,2025-04-25,Basic,Model_C,Feature_2,17.0,2.77
user_662,2025-05-02,Enterprise,Model_E,Feature_1,153.0,27.810000000000002
user_618,2025-05-26,Basic,Model_B,Feature_3,26.0,9.1
user_566,2025-05-12,Basic,Model_C,Feature_4,44.0,10.24
user_21,2025-04-24,Premium,Model_B,Feature_3,33.0,9.92
user_50,2025-04-07,Enterprise,Model_B,Feature_4,20.0,6.36
user_679,2025-03-13,Enterprise,Model_A,Feature_2,72.0,30.51
user_786,2025-05-16,Enterprise,Model_A,Feature_1,60.0,20.85
user_276,2025-05-27,Premium,Model_A,Feature_2,31.0,9.24
user_553,2025-04-04,Standard,Model_A,Feature_1,11.0,3.92
user_104,2025-05-06,Premium,Model_A,Feature_1,19.0,7.28
user_805,2025-05-15,Premium,Model_A,Feature_3,30.0,11.03
user_98,2025-05-27,Basic,Model_B,Feature_3,13.0,5.33
user_446,2025-04-12,Basic,Model_D,Feature_1,37.0,6.43
user_202,2025-04-21,Enterprise,Model_C,Feature_3,72.0,14.94
user_330,2025-05-18,Standard,Model_B,Feature_1,14.0,4.16
user_932,2025-05-27,Standard,Model_B,Feature_2,21.0,7.18
user_43,2025-04-22,Enterprise,Model_C,Feature_5,66.0,12.63
user_597,2025-03-05,Basic,Model_D,Feature_3,26.0,5.49
user_623,2025-04-04,Basic,Model_C,Feature_2,19.0,4.33
user_319,2025-03-10,Premium,Model_E,Feature_1,60.0,13.18
user_730,2025-05-22,Basic,Model_D,Feature_1,31.0,5.46
user_678,2025-03-31,Premium,Model_A,Feature_2,20.0,6.4
user_779,2025-04-09,Enterprise,Model_B,Feature_2,30.0,10.65
user_520,2025-05-20,Basic,Model_B,Feature_3,31.0,11.49
user_190,2025-03-23,Enterprise,Model_A,Feature_1,24.0,8.97
user_551,2025-05-21,Basic,Model_A,Feature_2,13.0,4.91
user_218,2025-04-07,Standard,Model_A,Feature_4,15.0,5.31
user_116,2025-05-15,Standard,Model_A,Feature_3,17.0,5.53
user_590,2025-05-03,Basic,Model_E,Feature_1,23.0,3.58
user_722,2025-05-16,Enterprise,Model_C,Feature_2,117.0,19.53
user_229,2025-05-23,Basic,Model_D,Feature_3,20.0,4.02
user_317,2025-03-10,Premium,Model_D,Feature_3,54.0,11.24
user_631,2025-04-17,Basic,Model_C,Feature_1,31.0,6.0
user_670,2025-03-17,Premium,Model_E,Feature_1,126.0,22.7
user_39,2025-03-02,Premium,Model_A,Feature_1,22.0,7.34
user_923,2025-04-21,Premium,Model_B,Feature_1,19.0,6.96
user_582,2025-04-07,Premium,Model_D,Feature_5,85.0,5.74
user_252,2025-03-28,Premium,Model_D,Feature_5,100.0,24.13
user_9,2025-03-18,Standard,Model_C,Feature_1,42.0,8.81
user_579,2025-04-08,Enterprise,Model_D,Feature_2,105.0,17.46
user_298,2025-04-21,Premium,Model_A,Feature_1,23.0,9.11
user_788,2025-03-13,Enterprise,Model_D,Feature_3,57.0,10.41
user_472,2025-04-30,Standard,Model_D,Feature_1,42.0,6.47
user_44,2025-05-19,Enterprise,Model_A,Feature_3,39.0,14.64
user_529,2025-04-28,Enterprise,Model_C,Feature_1,117.0,24.69
user_141,2025-04-18,Enterprise,Model_A,Feature_4,56.0,21.63
user_28,2025-05-15,Basic,Model_B,Feature_4,5.0,1.55
user_689,2025-03-08,Premium,Model_E,Feature_2,96.0,17.61
user_457,2025-04-18,Standard,Model_B,Feature_1,10.0,3.11
user_394,2025-03-12,Enterprise,Model_B,Feature_2,42.0,16.59
user_194,2025-03-20,Premium,Model_D,Feature_1,81.0,17.89
user_694,2025-04-24,Enterprise,Model_B,Feature_2,42.0,16.23
user_934,2025-04-25,Standard,Model_E,Feature_1,76.0,12.07
user_836,2025-05-12,Enterprise,Model_A,Feature_3,42.0,17.13
user_601,2025-05-22,Enterprise,Model_B,Feature_3,48.0,15.3
user_906,2025-03-27,Enterprise,Model_A,Feature_2,42.0,15.09
user_628,2025-05-20,Standard,Model_A,Feature_2,18.0,7.03
user_848,2025-05-23,Enterprise,Model_A,Feature_1,24.0,8.37
user_622,2025-05-16,Standard,Model_A,Feature_3,21.0,8.04
user_382,2025-05-27,Premium,Model_A,Feature_2,59.0,22.19
user_113,2025-03-04,Standard,Model_B,Feature_2,32.0,11.469999999999999
user_357,2025-03-13,Standard,Model_E,Feature_3,27.0,6.86
user_333,2025-03-14,Premium,Model_C,Feature_2,48.0,9.22
user_149,2025-05-28,Premium,Model_A,Feature_3,34.0,13.86
user_266,2025-03-12,Premium,Model_C,Feature_1,60.0,12.6
user_583,2025-05-05,Basic,Model_B,Feature_2,15.0,5.26
user_543,2025-05-05,Enterprise,Model_B,Feature_5,39.0,13.89
user_618,2025-05-14,Basic,Model_B,Feature_1,9.0,3.49
user_784,2025-05-30,Enterprise,Model_B,Feature_3,39.0,12.27
user_915,2025-03-26,Premium,Model_A,Feature_2,48.0,17.18
user_627,2025-04-14,Standard,Model_B,Feature_5,20.0,7.27
user_747,2025-04-29,Basic,Model_A,Feature_2,17.0,6.800000000000001
user_309,2025-05-19,Basic,Model_C,Feature_1,35.0,5.39
user_809,2025-03-06,Basic,Model_C,Feature_3,33.0,5.18
user_241,2025-03-11,Basic,Model_B,Feature_1,12.0,4.86
user_293,2025-04-09,Premium,Model_E,Feature_3,41.0,8.89
user_416,2025-04-07,Basic,Model_E,Feature_4,34.0,6.11
user_885,2025-03-25,Premium,Model_D,Feature_3,47.0,8.24
user_318,2025-04-18,Enterprise,Model_A,Feature_2,30.0,12.12
user_563,2025-05-06,Premium,Model_E,Feature_1,137.0,21.91
user_351,2025-05-23,Basic,Model_A,Feature_2,12.0,3.68
user_253,2025-04-28,Basic,Model_C,Feature_1,43.0,6.64
user_426,2025-03-24,Standard,Model_A,Feature_3,15.0,5.73
user_591,2025-03-10,Enterprise,Model_D,Feature_4,97.0,15.89
user_558,2025-03-31,Premium,Model_C,Feature_1,141.0,21.119999999999997
user_155,2025-03-02,Enterprise,Model_A,Feature_3,30.0,10.5
user_192,2025-04-17,Enterprise,Model_B,Feature_1,30.0,9.3
user_201,2025-03-12,Standard,Model_B,Feature_1,21.0,7.94
user_744,2025-04-22,Basic,Model_D,Feature_3,22.0,3.1
user_65,2025-04-04,Premium,Model_C,Feature_2,47.0,7.98
user_726,2025-04-06,Premium,Model_D,Feature_2,69.0,8.17
user_494,2025-03-13,Standard,Model_B,Feature_5,20.0,7.83
user_199,2025-05-14,Enterprise,Model_A,Feature_4,49.0,21.0
user_840,2025-03-17,Standard,Model_C,Feature_3,42.0,10.46
user_743,2025-04-25,Basic,Model_B,Feature_2,11.0,4.53
user_765,2025-03-31,Standard,Model_E,Feature_3,24.0,4.79
user_447,2025-04-09,Premium,Model_C,Feature_1,97.0,13.38
user_236,2025-04-22,Standard,Model_D,Feature_1,43.0,7.63
user_610,2025-03-10,Premium,Model_A,Feature_3,19.0,6.86
user_579,2025-03-01,Enterprise,Model_D,Feature_2,111.0,22.17
user_291,2025-04-08,Basic,Model_D,Feature_1,35.0,5.23
user_876,2025-05-22,Standard,Model_B,Feature_2,15.0,6.01
user_600,2025-05-01,Enterprise,Model_B,Feature_3,75.0,23.58
user_894,2025-03-25,Basic,Model_D,Feature_1,34.0,7.44
user_548,2025-03-24,Basic,Model_A,Feature_2,11.0,3.96
user_359,2025-05-27,Premium,Model_C,Feature_2,59.0,12.15
user_558,2025-04-30,Premium,Model_C,Feature_1,81.0,16.6
user_468,2025-03-17,Enterprise,Model_A,Feature_3,36.0,12.66
user_626,2025-05-08,Premium,Model_C,Feature_2,44.0,7.52
user_697,2025-03-19,Enterprise,Model_C,Feature_2,57.0,11.85
user_895,2025-05-22,Basic,Model_A,Feature_3,14.0,5.06
user_610,2025-05-28,Premium,Model_A,Feature_1,23.0,9.06
user_835,2025-03-19,Standard,Model_D,Feature_3,27.0,4.14
user_66,2025-05-29,Enterprise,Model_C,Feature_5,54.0,11.16
user_484,2025-03-21,Standard,Model_A,Feature_5,11.0,4.17
user_342,2025-05-07,Premium,Model_B,Feature_2,71.0,25.62
user_545,2025-04-28,Enterprise,Model_A,Feature_1,24.0,9.99
user_832,2025-04-30,Premium,Model_B,Feature_5,26.0,8.55
user_222,2025-03-25,Basic,Model_D,Feature_3,22.0,2.37
user_552,2025-05-04,Basic,Model_A,Feature_2,9.0,3.65
user_261,2025-03-03,Basic,Model_B,Feature_2,14.0,5.23
user_127,2025-05-23,Enterprise,Model_A,Feature_5,15.0,5.49
user_784,2025-03-11,Enterprise,Model_B,Feature_2,33.0,13.5
user_482,2025-04-29,Enterprise,Model_B,Feature_1,36.0,10.59
user_176,2025-05-06,Premium,Model_E,Feature_3,41.0,8.35
user_229,2025-03-21,Basic,Model_D,Feature_1,95.0,18.51
user_541,2025-03-26,Premium,Model_B,Feature_3,35.0,10.48
user_47,2025-04-25,Basic,Model_B,Feature_1,14.0,5.58
user_178,2025-03-12,Enterprise,Model_B,Feature_1,36.0,12.27
user_53,2025-04-09,Basic,Model_A,Feature_3,12.0,4.66
user_201,2025-03-29,Standard,Model_B,Feature_4,6.0,2.07
user_35,2025-04-29,Standard,Model_D,Feature_2,45.0,8.67
user_388,2025-05-21,Standard,Model_D,Feature_2,49.0,13.23
user_745,2025-05-26,Enterprise,Model_C,Feature_3,66.0,10.23
user_169,2025-04-29,Standard,Model_B,Feature_2,27.0,9.48
user_815,2025-04-24,Basic,Model_A,Feature_2,8.0,3.27
user_90,2025-05-01,Premium,Model_B,Feature_1,22.0,7.33
user_474,2025-03-03,Basic,Model_A,Feature_1,12.0,4.92
user_144,2025-04-30,Basic,Model_B,Feature_1,23.0,7.59
user_13,2025-03-20,Basic,Model_E,Feature_3,14.0,3.38
user_695,2025-04-07,Premium,Model_C,Feature_5,45.0,11.53
user_856,2025-03-24,Enterprise,Model_C,Feature_1,108.0,25.86
user_399,2025-04-28,Premium,Model_E,Feature_1,126.0,18.58
user_751,2025-04-14,Basic,Model_D,Feature_1,72.0,11.9
user_144,2025-03-27,Basic,Model_B,Feature_3,15.0,4.06
user_35,2025-03-03,Standard,Model_D,Feature_2,168.0,31.880000000000003
user_235,2025-03-12,Basic,Model_C,Feature_5,24.0,4.03
user_14,2025-05-01,Standard,Model_D,Feature_1,142.0,28.21
user_707,2025-04-07,Basic,Model_E,Feature_5,23.0,2.58
user_475,2025-04-08,Basic,Model_C,Feature_1,40.0,8.26
user_707,2025-05-26,Basic,Model_E,Feature_4,34.0,7.36
user_392,2025-05-09,Basic,Model_A,Feature_2,13.0,4.39
user_673,2025-03-28,Premium,Model_B,Feature_5,28.0,11.41
user_375,2025-05-29,Enterprise,Model_B,Feature_2,48.0,18.12
user_772,2025-03-19,Enterprise,Model_E,Feature_2,69.0,15.0
user_127,2025-04-23,Enterprise,Model_A,Feature_3,33.0,10.08
user_801,2025-05-16,Basic,Model_C,Feature_2,20.0,3.5
user_695,2025-05-13,Premium,Model_C,Feature_3,42.0,5.68
user_122,2025-04-10,Premium,Model_E,Feature_1,59.0,11.0
user_680,2025-05-06,Standard,Model_A,Feature_3,24.0,9.9
user_720,2025-04-17,Enterprise,Model_B,Feature_1,33.0,11.01
user_360,2025-04-18,Standard,Model_D,Feature_3,29.0,4.55
user_906,2025-05-09,Enterprise,Model_A,Feature_3,39.0,15.81
user_198,2025-03-10,Enterprise,Model_B,Feature_1,39.0,17.79
user_535,2025-05-01,Premium,Model_A,Feature_2,26.0,10.07
user_778,2025-05-16,Enterprise,Model_A,Feature_3,30.0,12.99
user_562,2025-03-18,Enterprise,Model_A,Feature_2,21.0,9.24
user_272,2025-05-05,Enterprise,Model_D,Feature_3,66.0,10.77
user_139,2025-04-04,Enterprise,Model_C,Feature_1,84.0,18.15
user_27,2025-05-30,Enterprise,Model_E,Feature_2,66.0,11.73
user_59,2025-03-31,Premium,Model_D,Feature_1,66.0,13.93
user_642,2025-04-22,Basic,Model_C,Feature_4,43.0,6.64
user_715,2025-05-29,Basic,Model_E,Feature_3,16.0,2.98
user_420,2025-05-06,Standard,Model_A,Feature_3,13.0,5.18
user_847,2025-04-27,Standard,Model_C,Feature_2,21.0,2.95
user_612,2025-05-01,Basic,Model_B,Feature_3,10.0,3.63
user_126,2025-03-18,Enterprise,Model_D,Feature_3,54.0,11.01
user_673,2025-03-28,Premium,Model_B,Feature_1,24.0,8.95
user_313,2025-04-30,Basic,Model_D,Feature_4,31.0,4.0
user_551,2025-05-30,Basic,Model_A,Feature_1,19.0,6.76
user_220,2025-05-30,Standard,Model_B,Feature_2,18.0,7.29
user_358,2025-05-15,Basic,Model_A,Feature_2,11.0,4.34
user_591,2025-04-30,Enterprise,Model_B,Feature_1,30.0,9.03
user_807,2025-04-18,Enterprise,Model_A,Feature_2,30.0,11.34
user_392,2025-03-21,Basic,Model_A,Feature_1,19.0,7.119999999999999
user_576,2025-05-01,Enterprise,Model_C,Feature_2,45.0,7.35
user_296,2025-03-14,Enterprise,Model_E,Feature_3,180.0,39.63
user_254,2025-04-16,Premium,Model_B,Feature_1,23.0,8.08
user_116,2025-03-14,Standard,Model_A,Feature_3,14.0,6.01
user_659,2025-03-27,Premium,Model_D,Feature_1,72.0,9.05
user_801,2025-03-19,Basic,Model_C,Feature_1,26.0,3.04
user_588,2025-03-03,Standard,Model_D,Feature_3,29.0,6.36
user_861,2025-04-19,Enterprise,Model_B,Feature_5,39.0,13.5
user_820,2025-03-21,Enterprise,Model_B,Feature_5,36.0,14.61
user_781,2025-03-19,Premium,Model_B,Feature_3,25.0,8.88
user_749,2025-04-04,Enterprise,Model_D,Feature_3,279.0,55.44
user_475,2025-04-17,Basic,Model_C,Feature_5,16.0,3.03
user_491,2025-05-06,Enterprise,Model_E,Feature_2,63.0,7.23
user_768,2025-04-28,Basic,Model_C,Feature_1,102.0,19.05
user_811,2025-04-30,Enterprise,Model_E,Feature_1,72.0,11.16
user_603,2025-05-05,Standard,Model_B,Feature_5,15.0,5.15
user_74,2025-05-10,Premium,Model_B,Feature_5,34.0,14.35
user_93,2025-05-19,Premium,Model_E,Feature_3,61.0,12.3
user_607,2025-05-12,Basic,Model_A,Feature_1,13.0,4.95
user_732,2025-04-29,Enterprise,Model_B,Feature_3,45.0,15.93
user_300,2025-05-19,Standard,Model_E,Feature_2,32.0,5.42
user_317,2025-03-28,Premium,Model_D,Feature_1,72.0,11.89
user_583,2025-03-19,Basic,Model_B,Feature_3,13.0,5.44
user_315,2025-04-11,Premium,Model_D,Feature_5,89.0,21.86
user_521,2025-03-17,Standard,Model_C,Feature_1,53.0,11.62
user_24,2025-03-20,Premium,Model_C,Feature_2,38.0,7.8
user_192,2025-03-06,Enterprise,Model_B,Feature_3,45.0,19.44
user_455,2025-03-05,Basic,Model_B,Feature_5,13.0,4.35
user_263,2025-03-04,Enterprise,Model_D,Feature_1,222.0,49.68000000000001
user_252,2025-05-30,Premium,Model_B,Feature_1,39.0,12.21
user_575,2025-03-24,Premium,Model_C,Feature_2,52.0,13.99
user_401,2025-04-28,Enterprise,Model_A,Feature_1,33.0,12.84
user_556,2025-03-29,Standard,Model_A,Feature_2,14.0,5.15
user_406,2025-03-06,Basic,Model_D,Feature_3,48.0,8.23
user_448,2025-05-02,Enterprise,Model_A,Feature_3,36.0,15.63
user_291,2025-04-28,Basic,Model_D,Feature_2,32.0,7.95
user_956,2025-05-22,Basic,Model_C,Feature_3,23.0,4.39
user_535,2025-03-21,Premium,Model_A,Feature_2,21.0,9.55
user_507,2025-05-28,Basic,Model_B,Feature_5,10.0,3.45
user_813,2025-04-20,Standard,Model_D,Feature_1,42.0,9.35
user_428,2025-03-19,Standard,Model_A,Feature_2,8.0,3.28
user_101,2025-05-02,Standard,Model_B,Feature_2,21.0,7.59
user_666,2025-05-23,Basic,Model_C,Feature_1,36.0,8.46
user_380,2025-04-15,Basic,Model_D,Feature_4,33.0,7.34
user_164,2025-04-10,Standard,Model_D,Feature_1,96.0,17.45
user_240,2025-04-15,Standard,Model_D,Feature_2,49.0,13.41
user_399,2025-04-04,Premium,Model_E,Feature_1,62.0,10.03
user_756,2025-05-04,Premium,Model_C,Feature_1,73.0,13.37
user_112,2025-04-16,Basic,Model_D,Feature_3,22.0,6.16
user_912,2025-04-21,Premium,Model_B,Feature_3,30.0,9.46
user_323,2025-04-27,Premium,Model_E,Feature_2,43.0,6.65
user_139,2025-03-31,Enterprise,Model_C,Feature_1,93.0,12.93
user_383,2025-03-18,Basic,Model_C,Feature_3,29.0,5.89
user_259,2025-04-25,Premium,Model_A,Feature_2,26.0,10.23
user_429,2025-04-29,Basic,Model_E,Feature_2,18.0,2.96
user_258,2025-03-17,Premium,Model_E,Feature_1,65.0,12.34
user_729,2025-04-30,Standard,Model_B,Feature_2,37.0,13.35
user_616,2025-04-29,Basic,Model_A,Feature_2,10.0,3.51
user_573,2025-05-27,Basic,Model_D,Feature_2,27.0,3.67
user_813,2025-05-20,Standard,Model_A,Feature_1,14.0,4.3
user_526,2025-03-18,Enterprise,Model_A,Feature_1,39.0,15.93
user_680,2025-03-07,Standard,Model_A,Feature_3,14.0,4.89
user_926,2025-05-05,Standard,Model_A,Feature_2,15.0,6.01
user_726,2025-05-28,Premium,Model_D,Feature_2,142.0,29.63
user_427,2025-05-30,Standard,Model_B,Feature_2,36.0,13.73
user_413,2025-04-28,Enterprise,Model_A,Feature_1,27.0,10.32
user_613,2025-04-17,Basic,Model_D,Feature_1,36.0,8.83
user_569,2025-03-25,Premium,Model_E,Feature_2,56.0,9.93
user_841,2025-04-17,Enterprise,Model_C,Feature_2,54.0,11.37
user_588,2025-05-08,Standard,Model_D,Feature_3,31.0,7.24
user_175,2025-05-05,Enterprise,Model_B,Feature_1,51.0,18.45
user_576,2025-05-24,Enterprise,Model_C,Feature_1,114.0,19.41
user_780,2025-04-25,Basic,Model_A,Feature_1,17.0,5.88
user_162,2025-03-12,Standard,Model_A,Feature_5,10.0,3.68
user_179,2025-05-16,Basic,Model_A,Feature_1,10.0,2.85
user_144,2025-04-25,Basic,Model_B,Feature_4,2.0,0.74
user_843,2025-04-25,Basic,Model_A,Feature_2,21.0,7.86
user_421,2025-04-28,Basic,Model_D,Feature_2,69.0,14.830000000000002
user_884,2025-03-24,Standard,Model_A,Feature_2,13.0,5.24
user_660,2025-05-27,Enterprise,Model_A,Feature_3,39.0,14.16
user_880,2025-03-04,Enterprise,Model_A,Feature_2,27.0,9.51
user_484,2025-05-05,Standard,Model_A,Feature_4,22.0,8.75
user_636,2025-03-18,Enterprise,Model_D,Feature_1,114.0,19.68
user_472,2025-05-26,Standard,Model_D,Feature_2,35.0,7.34
user_575,2025-04-15,Premium,Model_E,Feature_3,55.0,10.27
user_566,2025-03-24,Basic,Model_C,Feature_1,28.0,6.58
user_833,2025-03-16,Basic,Model_A,Feature_2,7.0,2.79
user_5,2025-03-06,Enterprise,Model_A,Feature_2,33.0,13.95
user_725,2025-05-07,Standard,Model_C,Feature_3,70.0,13.72
user_817,2025-04-25,Premium,Model_D,Feature_1,69.0,16.37
user_95,2025-04-15,Enterprise,Model_A,Feature_1,36.0,13.53
user_701,2025-05-05,Enterprise,Model_D,Feature_3,54.0,7.23
user_554,2025-05-15,Standard,Model_B,Feature_3,20.0,7.52
user_685,2025-04-13,Premium,Model_A,Feature_3,23.0,7.7
user_918,2025-04-10,Premium,Model_C,Feature_2,45.0,8.69
user_483,2025-04-22,Basic,Model_A,Feature_1,13.0,4.57
user_292,2025-04-23,Standard,Model_A,Feature_3,15.0,5.91
user_438,2025-05-03,Standard,Model_E,Feature_1,29.0,3.65
user_427,2025-05-07,Standard,Model_B,Feature_1,14.0,5.84
user_587,2025-03-11,Enterprise,Model_B,Feature_4,19.0,7.75
user_162,2025-03-05,Standard,Model_A,Feature_1,10.0,3.75
user_668,2025-03-03,Premium,Model_D,Feature_3,50.0,8.86
user_609,2025-04-07,Premium,Model_D,Feature_1,168.0,30.97
user_68,2025-05-06,Premium,Model_E,Feature_1,66.0,6.75
user_897,2025-03-13,Enterprise,Model_A,Feature_1,24.0,8.97
user_267,2025-05-12,Enterprise,Model_A,Feature_1,57.0,20.22
user_765,2025-05-23,Standard,Model_E,Feature_1,32.0,5.05
user_638,2025-05-17,Enterprise,Model_D,Feature_3,129.0,30.93
user_957,2025-05-12,Enterprise,Model_B,Feature_4,22.0,7.73
user_452,2025-05-21,Premium,Model_B,Feature_2,33.0,11.61
user_410,2025-04-19,Basic,Model_C,Feature_3,24.0,5.67
user_474,2025-05-30,Basic,Model_D,Feature_1,32.0,5.54
user_479,2025-05-19,Standard,Model_C,Feature_3,38.0,7.15
user_3,2025-04-28,Standard,Model_C,Feature_1,52.0,13.65
user_803,2025-03-26,Basic,Model_B,Feature_3,14.0,4.63
user_755,2025-03-03,Basic,Model_D,Feature_3,22.0,5.12
user_895,2025-05-21,Basic,Model_C,Feature_1,36.0,5.21
user_248,2025-05-30,Basic,Model_B,Feature_3,13.0,3.99
user_469,2025-04-16,Standard,Model_D,Feature_2,150.0,39.03
user_835,2025-04-22,Standard,Model_D,Feature_2,42.0,7.1
user_2,2025-05-23,Premium,Model_C,Feature_5,53.0,12.0
user_620,2025-04-25,Standard,Model_B,Feature_2,17.0,6.48
user_844,2025-04-26,Basic,Model_C,Feature_3,22.0,4.47
user_246,2025-05-07,Basic,Model_A,Feature_3,13.0,4.7
user_214,2025-03-05,Premium,Model_A,Feature_2,22.0,8.71
user_295,2025-04-14,Standard,Model_A,Feature_1,28.0,10.18
user_10,2025-05-15,Standard,Model_C,Feature_1,43.0,8.41
user_834,2025-05-16,Basic,Model_B,Feature_1,9.0,2.99
user_952,2025-05-19,Standard,Model_D,Feature_1,46.0,9.7
user_395,2025-03-04,Standard,Model_B,Feature_3,20.0,7.62
user_804,2025-05-23,Basic,Model_B,Feature_1,11.0,3.84
user_402,2025-05-12,Enterprise,Model_B,Feature_2,39.0,13.98
user_342,2025-03-03,Premium,Model_B,Feature_1,46.0,16.37
user_70,2025-05-09,Standard,Model_B,Feature_2,20.0,7.27
user_326,2025-04-28,Standard,Model_B,Feature_3,18.0,5.74
user_145,2025-05-08,Premium,Model_A,Feature_1,22.0,9.38
user_738,2025-05-20,Basic,Model_A,Feature_3,11.0,4.08
user_606,2025-03-31,Standard,Model_B,Feature_5,18.0,6.65
user_635,2025-03-21,Enterprise,Model_A,Feature_4,42.0,14.88
user_797,2025-03-23,Basic,Model_A,Feature_1,6.0,2.09
user_16,2025-04-14,Premium,Model_A,Feature_3,23.0,7.92
user_392,2025-04-29,Basic,Model_D,Feature_2,31.0,6.45
user_599,2025-03-23,Basic,Model_D,Feature_1,38.0,5.49
user_400,2025-04-29,Standard,Model_A,Feature_3,20.0,7.04
user_34,2025-04-14,Enterprise,Model_D,Feature_1,93.0,22.92
user_695,2025-05-16,Premium,Model_C,Feature_5,50.0,10.95
user_434,2025-03-03,Enterprise,Model_D,Feature_4,85.0,16.4
user_787,2025-03-31,Enterprise,Model_A,Feature_3,33.0,10.29
user_453,2025-04-24,Basic,Model_B,Feature_1,11.0,4.33
user_219,2025-03-14,Basic,Model_B,Feature_1,22.0,8.6
user_891,2025-03-25,Basic,Model_A,Feature_2,11.0,3.83
user_234,2025-03-10,Basic,Model_E,Feature_3,19.0,3.9
user_839,2025-05-30,Standard,Model_A,Feature_3,20.0,7.5
user_489,2025-03-18,Basic,Model_D,Feature_2,33.0,4.69
user_945,2025-05-14,Premium,Model_E,Feature_3,25.0,4.88
user_577,2025-03-26,Basic,Model_C,Feature_1,29.0,3.27
user_120,2025-03-13,Premium,Model_D,Feature_1,81.0,16.51
user_398,2025-04-14,Standard,Model_C,Feature_1,46.0,8.18
user_13,2025-03-26,Basic,Model_E,Feature_5,25.0,5.83
user_654,2025-04-25,Basic,Model_D,Feature_3,24.0,3.63
user_891,2025-04-21,Basic,Model_A,Feature_3,23.0,8.26
user_530,2025-03-21,Enterprise,Model_A,Feature_3,60.0,25.68
user_384,2025-04-16,Enterprise,Model_E,Feature_1,174.0,30.509999999999998
user_801,2025-05-14,Basic,Model_C,Feature_1,33.0,4.23
user_866,2025-05-19,Premium,Model_D,Feature_3,58.0,8.34
user_368,2025-05-05,Basic,Model_C,Feature_1,75.0,14.489999999999998
user_633,2025-03-06,Basic,Model_A,Feature_1,10.0,3.33
user_326,2025-04-07,Standard,Model_B,Feature_3,15.0,5.73
user_223,2025-04-14,Enterprise,Model_C,Feature_1,90.0,14.46
user_606,2025-04-22,Standard,Model_B,Feature_3,18.0,7.63
user_586,2025-04-14,Premium,Model_A,Feature_2,23.0,8.68
user_527,2025-03-06,Standard,Model_A,Feature_3,11.0,3.84
user_803,2025-03-20,Basic,Model_B,Feature_1,15.0,5.78
user_78,2025-03-09,Basic,Model_A,Feature_2,8.0,3.43
user_144,2025-05-14,Basic,Model_B,Feature_1,22.0,8.43
